Precio;Direccion;Superficie;Dormitorios;Baños;Link;Comuna;Valor UF;Valor Pesos
"Desde
UF 30.500";Camino La Fuente 1475, Las Condes;274 - 377 m² útiles ; 4 dormitorios  ; 5 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9482-edificio-camino-la-fuente-nva#position=24&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 30.500;0
UF 32.000;Camino La Fuente 1471, Las Condes, Chile, Las Condes;329 m² útiles ; 3 dormitorios ; 4 baños;https://www.portalinmobiliario.com/MLC-537269395-camino-la-fuente-1471-las-condes-chile-_JM#position=12&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 32.000;0
UF 325;Avenida Ossa / Hannover, La Reina;45 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5728402-avenida-ossa-hannover-uda#position=21&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 325;5
UF 4.000;Depto. Cercano Al Metro. Inmejorable Opo, Providencia;48 m² útiles ; 2 dormitorios ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5520496-depto-cercano-al-metro-inmejorable-opo-uda#position=27&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 4.000;0
"Desde
UF 4.016";Av. Los Leones 2537, Providencia;39 - 123 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8748-los-leones-2537-nva#position=5&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.016;6
"Desde
UF 4.090";Las Dalias 1870, Ñuñoa;46 - 60 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8630-las-dalias-1870-nva#position=23&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.090;0
"Desde
UF 4.096";Pedro Rico 5440, Ñuñoa;57 - 85 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8430-black-style-nva#position=42&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.096;6
"Desde
UF 4.105,60";Exequiel Fernández 419, Ñuñoa;38 - 103 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8646-concepto-style-nunoa-nva#position=45&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.105,60;0
UF 4.190;Moneda / Tucapel Jiménez, Santiago;50 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5724946-moneda-tucapel-jimenez-uda#position=30&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 4.190;0
"Desde
UF 4.258";Pedro Rico 5479, Ñuñoa;53 - 67 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8040-edificio-white-life-nva#position=10&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.258;8
"Desde
UF 4.286";Rodó 1924, Providencia;33 - 83 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8127-arq-rodo-nva#position=7&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.286;6
"Desde
UF 4.290";Suecia 2321, Providencia;32 - 106 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9552-edificio-acqua-nva#position=10&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.290;0
"Desde
UF 4.315";San Francisco De Asís 115, Las Condes;35 - 77 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8524-edificio-cantagallo-115-nva#position=7&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.315;5
"Desde
UF 4.370";Manuel Montt 1220, Providencia;37 - 106 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8787-manuel-montt-nva#position=9&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.370;0
"Desde
UF 4.370";Exequiel Fernández 1670, Ñuñoa;59 - 113 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8265-edificio-exequiel-1670-nva#position=43&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.370;0
"Desde
UF 4.372,24";Mayecura 1116, Las Condes;33 - 124 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/6688-isa-mayecura-nva#position=44&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.372,24;4
"Desde
UF 4.399";Diagonal Oriente 1810, Providencia;44 - 88 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8875-edificio-diagonal-oriente-nva#position=44&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.399;9
"Desde
UF 4.424";Cirujano Videla 1315, Ñuñoa;38 - 9154 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7781-infante-videla-nva#position=41&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.424;4
"Desde
UF 4.484";Pucará 5120, Ñuñoa;49 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8017-pucara-5120-nva#position=13&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.484;4
"Desde
UF 4.490";Las Trinitarias 7047, Las Condes;33 - 48 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8722-edificio-las-trinitarias-nva#position=11&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.490;0
"Desde
UF 4.500";Willie Arthur 2274, Providencia;42 - 92 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8484-wa2274-nva#position=15&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.500;0
"Desde
UF 4.538";Los Talaveras 120, Ñuñoa;57 - 130 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7917-edificio-somos-nva#position=38&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.538;8
"Desde
UF 4.610";Gerona 3410, Ñuñoa;41 - 106 m² útiles ; 2 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8754-edificio-gerona-nva#position=25&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.610;0
"Desde
UF 4.680";Profesor Rodolfo Lenz 500, Ñuñoa;39 - 111 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8842-edificio-lenz-500-nva#position=32&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.680;0
"Desde
UF 4.690";Doctor Johow 654, Ñuñoa;48 - 87 m² útiles ; 2 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8799-edificio-doctor-johow-654-nva#position=35&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.690;0
"Desde
UF 4.695";Fernández Concha 220, Ñuñoa;58 - 95 m² útiles ; 2 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7914-fernandez-concha-220-nva#position=46&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.695;5
"Desde
UF 4.722";Hamburgo 620, Ñuñoa;50 - 109 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8753-edificio-hamburgo-620-nva#position=24&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.722;2
"Desde
UF 4.749";La Verbena 5439, Ñuñoa;39 - 97 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8816-concepto-best-level-nva#position=40&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.749;9
UF 4.800;Avenida Echeñique Con Avenida Ossa, La Reina;44 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5712120-avenida-echenique-con-avenida-ossa-uda#position=44&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 4.800;0
"Desde
UF 4.846";Av. Suecia 3005, Ñuñoa;38 - 140 m² útiles ; 1 - 3 dormitorios  ; 1 - 4 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7908-edificio-suecia-3005-nva#position=48&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 4.846;6
"Desde
UF 4.860";Eliodoro Yáñez 1630, Providencia;40 - 135 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8379-nucleos-eliodoro-yanez-1630-nva#position=36&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.860;0
"Desde
UF 4.899";Las Condes 7026, Las Condes;40 - 66 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/7499-edificio-las-condes-7026-nva#position=8&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.899;9
"Desde
UF 4.928";Zañartu 2418, Ñuñoa;69 m² útiles ; 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7646-edificio-zanartu-plaza-nva#position=30&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.928;8
"Desde
UF 4.940";Padre Mariano 94, Providencia;36 - 66 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8789-padre-mariano-94-mixed-use-departamentos-nva#position=46&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.940;0
"Desde
UF 4.959";Puerta Del Sol 76, Las Condes;38 - 69 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/7726-puerta-del-sol-76-departamentos-nva#position=26&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.959;9
"Desde
UF 4.971";Av. Las Condes 12911, Las Condes;47 - 80 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8238-lc-12911-nva#position=1&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 4.971;1
UF 4.990;Parque La Quintrala / Principe De Gales / Plaza Chile Perú, La Reina;66 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5465453-parque-la-quintrala-principe-de-gales-plaza-chile-peru-uda#position=33&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 4.990;0
"Desde
UF 4.990";Pedro Torres 535, Ñuñoa;55 - 106 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8672-nuevoriente-edificio-pedro-torres-535-nva#position=27&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 4.990;0
"Desde
UF 4.995";Dr. Pedro Lautaro Ferrer 2814, Providencia;44 - 86 m² útiles ; 1 - 2 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8236-edificio-bohem-nva#position=45&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 4.995;5
"Desde
UF 42.800";Valle Alegre 960, Las Condes;310 - 329 m² útiles ; 4 - 5 dormitorios  ; 5 - 6 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9282-parque-valle-alegre-nva#position=7&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 42.800;0
"Desde
UF 46.408";Camino Piedra Roja 1550, Las Condes;331 m² útiles ; 3 dormitorios  ; 4 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9500-one-piedra-roja-san-damian-nva#position=29&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 46.408;8
"Desde
UF 5.004";Ottawa 4277, Ñuñoa;49 - 103 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8526-edificio-ottawa-4277-nva#position=39&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.004;4
"Desde
UF 5.012";Pucará 5535, Ñuñoa;43 - 115 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9355-edificio-pucara-nva#position=35&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.012;2
"Desde
UF 5.026";Av. Los Leones 2609, Providencia;41 - 106 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8481-paseo-los-leones-nva#position=18&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.026;6
UF 5.039;Luis Videla Herrera / Los Leones. Metro Inés De Suarez, Providencia;51 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/MLC-532032445-luis-videla-herrera-los-leones-metro-ines-de-suarez-_JM#position=47&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 5.039;9
"Desde
UF 5.180";Diego De Almagro 4700, Ñuñoa;49 - 117 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7580-edificio-jardin-de-luz-nva#position=16&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.180;0
"Desde
UF 5.190";Estrella Solitaria 5151, Ñuñoa;61 - 87 m² útiles ; 1 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8145-edificio-estrella-nunoa-nva#position=29&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.190;0
"Desde
UF 5.190";Av. Condell 476, Providencia;44 - 98 m² útiles ; 1 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8862-sinergia-condell-nva#position=13&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.190;0
"Desde
UF 5.193";Av. Ricardo Lyon 394, Providencia;44 - 85 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/6587-lyon-394-nva#position=8&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.193;3
UF 5.200;Avenida Américo Vespucio Sur 880, Las Condes;66 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-534350929-avenida-americo-vespucio-sur-880-_JM#position=14&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 5.200;0
"Desde
UF 5.215";San Juan De Luz 4218, Providencia;34 - 114 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9231-edificio-lux-nva#position=17&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.215;5
"Desde
UF 5.221";Av. Manquehue Norte 966, Las Condes;36 - 68 m² útiles ; 1 - 2 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/6350-nknueva-kennedy-nva#position=13&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 5.221;1
"Desde
UF 5.263";Alcalde Eduardo Castillo Velasco 1662, Ñuñoa;37 - 43 m² útiles ; 1 dormitorio  ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8224-castillo-velasco-nva#position=41&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.263;3
"Desde
UF 5.265";Pocuro 1925, Providencia;42 - 100 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9064-nucleos-pocuro-1925-nva#position=6&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.265;5
"Desde
UF 5.291";Av. Francisco Bilbao 2540, Providencia;46 - 55 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9638-edificio-corrientes-nva#position=43&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.291;1
"Desde
UF 5.300";Obispo Del Solar 5711, La Reina;59 - 103 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/7006-egana-2-nva#position=6&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.300;0
"Desde
UF 5.317";Av. El Bosque 2343, Providencia;46 - 135 m² útiles ; 1 - 4 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9215-edificio-plaza-dinamarca-nva#position=4&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 5.317;7
"Desde
UF 5.442";Helsinski 5761, La Reina;50 - 134 m² útiles ; 2 - 4 dormitorios  ; 2 - 4 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/8949-plaza-helsinski-nva#position=9&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.442;2
"Desde
UF 5.454";Los Talaveras 370, Ñuñoa;65 - 99 m² útiles ; 1 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9149-ecv103-nva#position=33&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 5.454;4
"Desde
UF 5.491";Av. Francisco Bilbao 2140, Providencia;33 - 91 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/6299-edificio-plaza-pedro-de-valdivia-nva#position=21&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.491;1
UF 5.500;Simon Bolivar / Lynch, La Reina;70 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5732573-simon-bolivar-lynch-uda#position=32&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.500;0
"Desde
UF 5.512";Antonio Bellet 183, Providencia;42 - 77 m² útiles ; 2 - 3 dormitorios  ; 1 - 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/7077-both-departamentos-nva#position=19&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.512;2
UF 5.540;Vespucio / Bilbao, La Reina;84 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/4072927-vespucio-bilbao-uda#position=35&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.540;0
"Desde
UF 5.556";Teniente Montt 1980, Ñuñoa;58 - 97 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8093-teniente-montt-1980-nva#position=4&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 5.556;6
"Desde
UF 5.570";Villaseca 2370, Providencia;37 - 120 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9326-edificio-villaseca-2370-nva#position=5&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 5.570;0
UF 5.597;Av. Pdte. Kennedy Lateral 5933, Las Condes, Región Metropolitana, Chile, Las Condes;42 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/MLC-536915977-av-pdte-kennedy-lateral-5933-las-condes-_JM#position=19&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 5.597;7
"Desde
UF 5.599";Jaime Guzmán Errázuriz 3309, Ñuñoa;41 - 115 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7377-concepto-oriente-plus-nva#position=49&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.599;9
UF 5.600;La Reina: Lynch Norte, La Reina;60 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-530197854-departamento-en-venta-lynch-norte-_JM#position=20&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 5.600;0
UF 5.600;Irarrazabal Mall Plaza Egaña, La Reina;68 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-531414974-departamento-en-venta-de-2-dorm-en-nunoa-_JM#position=46&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.600;0
"Desde
UF 5.620";Dublé Almeyda 3800, Ñuñoa;58 - 100 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8510-3800-duble-nva#position=37&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.620;0
"Desde
UF 5.696";Calle Julio Prado 2110, Ñuñoa;56 - 85 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9529-edificio-julio-prado-2110-nva#position=17&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 5.696;6
"Desde
UF 5.750";Pirineos 2002, Providencia;52 - 126 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8772-edificio-pirineos-nva#position=4&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.750;0
"Desde
UF 5.764";Dublé Almeyda 2621, Ñuñoa;60 - 88 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8176-edificio-duble-almeyda-2621-nva#position=9&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 5.764;4
"Desde
UF 5.770";Hamburgo 1620, Ñuñoa;60 - 123 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8486-hamburgo-plaza-nva#position=1&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.770;0
"Desde
UF 5.781";Monseñor Eyzaguirre 590, Ñuñoa;69 - 88 m² útiles ; 1 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8814-eyzaguirre-42-nva#position=26&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.781;1
"Desde
UF 5.783";Galvarino Gallardo 2105, Providencia;40 - 105 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8664-lyon-view-nva#position=14&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.783;3
